Date,Country/Region,Confirmed,Deaths,Recovered,Active,No_Of_New_Cases,No_Of_New_Deaths,No_Of_New_Recovered,Latitude,Longtitude
2020-01-27,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-01-28,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-01-29,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-01-30,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-01-31,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-01,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-02,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-03,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-04,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-05,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-06,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-07,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-08,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-09,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-10,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-11,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-12,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-13,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-14,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-15,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-16,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-17,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-18,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-19,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-20,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-21,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-22,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-23,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-24,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-25,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-26,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-27,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-28,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-02-29,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-03-01,Indonesia,0,0,0,0,0,0,0,-0.789275,113.921327
2020-03-02,Indonesia,2,0,0,2,2,0,0,-0.789275,113.921327
2020-03-03,Indonesia,2,0,0,2,0,0,0,-0.789275,113.921327
2020-03-04,Indonesia,2,0,0,2,0,0,0,-0.789275,113.921327
2020-03-05,Indonesia,2,0,0,2,0,0,0,-0.789275,113.921327
2020-03-06,Indonesia,4,0,0,4,2,0,0,-0.789275,113.921327
2020-03-07,Indonesia,4,0,0,4,0,0,0,-0.789275,113.921327
2020-03-08,Indonesia,6,0,0,6,2,0,0,-0.789275,113.921327
2020-03-09,Indonesia,19,0,0,19,13,0,0,-0.789275,113.921327
2020-03-10,Indonesia,27,0,2,25,8,0,2,-0.789275,113.921327
2020-03-11,Indonesia,34,1,2,31,7,1,0,-0.789275,113.921327
2020-03-12,Indonesia,34,1,2,31,0,0,0,-0.789275,113.921327
2020-03-13,Indonesia,69,4,2,63,35,3,0,-0.789275,113.921327
2020-03-14,Indonesia,96,5,8,83,27,1,6,-0.789275,113.921327
2020-03-15,Indonesia,117,5,8,104,21,0,0,-0.789275,113.921327
2020-03-16,Indonesia,134,5,8,121,17,0,0,-0.789275,113.921327
2020-03-17,Indonesia,172,5,8,159,38,0,0,-0.789275,113.921327
2020-03-18,Indonesia,227,19,11,197,55,14,3,-0.789275,113.921327
2020-03-19,Indonesia,311,25,11,275,84,6,0,-0.789275,113.921327
2020-03-20,Indonesia,369,32,15,322,58,7,4,-0.789275,113.921327
2020-03-21,Indonesia,450,38,15,397,81,6,0,-0.789275,113.921327
2020-03-22,Indonesia,514,48,29,437,64,10,14,-0.789275,113.921327
2020-03-23,Indonesia,579,49,29,501,65,1,0,-0.789275,113.921327
2020-03-24,Indonesia,686,55,30,601,107,6,1,-0.789275,113.921327
2020-03-25,Indonesia,790,58,31,701,104,3,1,-0.789275,113.921327
2020-03-26,Indonesia,893,78,35,780,103,20,4,-0.789275,113.921327
2020-03-27,Indonesia,1046,87,46,913,153,9,11,-0.789275,113.921327
2020-03-28,Indonesia,1155,102,59,994,109,15,13,-0.789275,113.921327
2020-03-29,Indonesia,1285,114,64,1107,130,12,5,-0.789275,113.921327
2020-03-30,Indonesia,1414,122,75,1217,129,8,11,-0.789275,113.921327
2020-03-31,Indonesia,1528,136,81,1311,114,14,6,-0.789275,113.921327
2020-04-01,Indonesia,1677,157,103,1417,149,21,22,-0.789275,113.921327
2020-04-02,Indonesia,1790,170,112,1508,113,13,9,-0.789275,113.921327
2020-04-03,Indonesia,1986,181,134,1671,196,11,22,-0.789275,113.921327
2020-04-04,Indonesia,2092,191,150,1751,106,10,16,-0.789275,113.921327
2020-04-05,Indonesia,2273,198,164,1911,181,7,14,-0.789275,113.921327
2020-04-06,Indonesia,2491,209,192,2090,218,11,28,-0.789275,113.921327
2020-04-07,Indonesia,2738,221,204,2313,247,12,12,-0.789275,113.921327
2020-04-08,Indonesia,2956,240,222,2494,218,19,18,-0.789275,113.921327
2020-04-09,Indonesia,3293,280,252,2761,337,40,30,-0.789275,113.921327
2020-04-10,Indonesia,3512,306,282,2924,219,26,30,-0.789275,113.921327
2020-04-11,Indonesia,3842,327,286,3229,330,21,4,-0.789275,113.921327
2020-04-12,Indonesia,4241,373,359,3509,399,46,73,-0.789275,113.921327
2020-04-13,Indonesia,4557,399,380,3778,316,26,21,-0.789275,113.921327
2020-04-14,Indonesia,4839,459,426,3954,282,60,46,-0.789275,113.921327
2020-04-15,Indonesia,5136,469,446,4221,297,10,20,-0.789275,113.921327
2020-04-16,Indonesia,5516,496,548,4472,380,27,102,-0.789275,113.921327
2020-04-17,Indonesia,5923,520,607,4796,407,24,59,-0.789275,113.921327
2020-04-18,Indonesia,6248,535,631,5082,325,15,24,-0.789275,113.921327
2020-04-19,Indonesia,6575,582,686,5307,327,47,55,-0.789275,113.921327
2020-04-20,Indonesia,6760,590,747,5423,185,8,61,-0.789275,113.921327
2020-04-21,Indonesia,7135,616,842,5677,375,26,95,-0.789275,113.921327
2020-04-22,Indonesia,7418,635,913,5870,283,19,71,-0.789275,113.921327
2020-04-23,Indonesia,7775,647,960,6168,357,12,47,-0.789275,113.921327
2020-04-24,Indonesia,8211,689,1002,6520,436,42,42,-0.789275,113.921327
2020-04-25,Indonesia,8607,720,1042,6845,396,31,40,-0.789275,113.921327
2020-04-26,Indonesia,8882,743,1107,7032,275,23,65,-0.789275,113.921327
2020-04-27,Indonesia,9096,765,1151,7180,214,22,44,-0.789275,113.921327
2020-04-28,Indonesia,9511,773,1254,7484,415,8,103,-0.789275,113.921327
2020-04-29,Indonesia,9771,784,1391,7596,260,11,137,-0.789275,113.921327
2020-04-30,Indonesia,10118,792,1522,7804,347,8,131,-0.789275,113.921327
2020-05-01,Indonesia,10551,800,1591,8160,433,8,69,-0.789275,113.921327
2020-05-02,Indonesia,10843,831,1665,8347,292,31,74,-0.789275,113.921327
2020-05-03,Indonesia,11192,845,1876,8471,349,14,211,-0.789275,113.921327
2020-05-04,Indonesia,11587,864,1954,8769,395,19,78,-0.789275,113.921327
2020-05-05,Indonesia,12071,872,2197,9002,484,8,243,-0.789275,113.921327
2020-05-06,Indonesia,12438,895,2317,9226,367,23,120,-0.789275,113.921327
2020-05-07,Indonesia,12776,930,2381,9465,338,35,64,-0.789275,113.921327
2020-05-08,Indonesia,13112,943,2494,9675,336,13,113,-0.789275,113.921327
2020-05-09,Indonesia,13645,959,2607,10079,533,16,113,-0.789275,113.921327
2020-05-10,Indonesia,14032,973,2698,10361,387,14,91,-0.789275,113.921327
2020-05-11,Indonesia,14265,991,2881,10393,233,18,183,-0.789275,113.921327
2020-05-12,Indonesia,14749,1007,3063,10679,484,16,182,-0.789275,113.921327
2020-05-13,Indonesia,15438,1028,3287,11123,689,21,224,-0.789275,113.921327
2020-01-22,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-23,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-24,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-25,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-26,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-27,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-28,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-29,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-30,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-01-31,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-01,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-02,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-03,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-04,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-05,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-06,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-07,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-08,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-09,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-10,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-11,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-12,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-13,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-14,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-15,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-16,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-17,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-18,Iran,0,0,0,0,0,0,0,32.427908,53.68804599999999
2020-02-19,Iran,2,2,0,0,2,2,0,32.427908,53.68804599999999
2020-02-20,Iran,5,2,0,3,3,0,0,32.427908,53.68804599999999
2020-02-21,Iran,18,4,0,14,13,2,0,32.427908,53.68804599999999
2020-02-22,Iran,28,5,0,23,10,1,0,32.427908,53.68804599999999
2020-02-23,Iran,43,8,0,35,15,3,0,32.427908,53.68804599999999
2020-02-24,Iran,61,12,0,49,18,4,0,32.427908,53.68804599999999
2020-02-25,Iran,95,16,0,79,34,4,0,32.427908,53.68804599999999
2020-02-26,Iran,139,19,49,71,44,3,49,32.427908,53.68804599999999
2020-02-27,Iran,245,26,49,170,106,7,0,32.427908,53.68804599999999
2020-02-28,Iran,388,34,73,281,143,8,24,32.427908,53.68804599999999
2020-02-29,Iran,593,43,123,427,205,9,50,32.427908,53.68804599999999
2020-03-01,Iran,978,54,175,749,385,11,52,32.427908,53.68804599999999
2020-03-02,Iran,1501,66,291,1144,523,12,116,32.427908,53.68804599999999
2020-03-03,Iran,2336,77,291,1968,835,11,0,32.427908,53.68804599999999
2020-03-04,Iran,2922,92,552,2278,586,15,261,32.427908,53.68804599999999
2020-03-05,Iran,3513,107,739,2667,591,15,187,32.427908,53.68804599999999
2020-03-06,Iran,4747,124,913,3710,1234,17,174,32.427908,53.68804599999999
2020-03-07,Iran,5823,145,1669,4009,1076,21,756,32.427908,53.68804599999999
2020-03-08,Iran,6566,194,2134,4238,743,49,465,32.427908,53.68804599999999
2020-03-09,Iran,7161,237,2394,4530,595,43,260,32.427908,53.68804599999999
2020-03-10,Iran,8042,291,2731,5020,881,54,337,32.427908,53.68804599999999
2020-03-11,Iran,9000,354,2959,5687,958,63,228,32.427908,53.68804599999999
2020-03-12,Iran,10075,429,2959,6687,1075,75,0,32.427908,53.68804599999999
2020-03-13,Iran,11364,514,2959,7891,1289,85,0,32.427908,53.68804599999999
2020-03-14,Iran,12729,611,2959,9159,1365,97,0,32.427908,53.68804599999999
2020-03-15,Iran,13938,724,4590,8624,1209,113,1631,32.427908,53.68804599999999
2020-03-16,Iran,14991,853,4590,9548,1053,129,0,32.427908,53.68804599999999
2020-03-17,Iran,16169,988,5389,9792,1178,135,799,32.427908,53.68804599999999
2020-03-18,Iran,17361,1135,5389,10837,1192,147,0,32.427908,53.68804599999999
2020-03-19,Iran,18407,1284,5710,11413,1046,149,321,32.427908,53.68804599999999
2020-03-20,Iran,19644,1433,6745,11466,1237,149,1035,32.427908,53.68804599999999
2020-03-21,Iran,20610,1556,7635,11419,966,123,890,32.427908,53.68804599999999
2020-03-22,Iran,21638,1685,7931,12022,1028,129,296,32.427908,53.68804599999999
2020-03-23,Iran,23049,1812,7931,13306,1411,127,0,32.427908,53.68804599999999
2020-03-24,Iran,24811,1934,8913,13964,1762,122,982,32.427908,53.68804599999999
2020-03-25,Iran,27017,2077,9625,15315,2206,143,712,32.427908,53.68804599999999
2020-03-26,Iran,29406,2234,10457,16715,2389,157,832,32.427908,53.68804599999999
2020-03-27,Iran,32332,2378,11133,18821,2926,144,676,32.427908,53.68804599999999
2020-03-28,Iran,35408,2517,11679,21212,3076,139,546,32.427908,53.68804599999999
2020-03-29,Iran,38309,2640,12391,23278,2901,123,712,32.427908,53.68804599999999
2020-03-30,Iran,41495,2757,13911,24827,3186,117,1520,32.427908,53.68804599999999
2020-03-31,Iran,44605,2898,14656,27051,3110,141,745,32.427908,53.68804599999999
2020-04-01,Iran,47593,3036,15473,29084,2988,138,817,32.427908,53.68804599999999
2020-04-02,Iran,50468,3160,16711,30597,2875,124,1238,32.427908,53.68804599999999
2020-04-03,Iran,53183,3294,17935,31954,2715,134,1224,32.427908,53.68804599999999
2020-04-04,Iran,55743,3452,19736,32555,2560,158,1801,32.427908,53.68804599999999
2020-04-05,Iran,58226,3603,19736,34887,2483,151,0,32.427908,53.68804599999999
2020-04-06,Iran,60500,3739,24236,32525,2274,136,4500,32.427908,53.68804599999999
2020-04-07,Iran,62589,3872,27039,31678,2089,133,2803,32.427908,53.68804599999999
2020-04-08,Iran,64586,3993,29812,30781,1997,121,2773,32.427908,53.68804599999999
2020-04-09,Iran,66220,4110,32309,29801,1634,117,2497,32.427908,53.68804599999999
2020-04-10,Iran,68192,4232,35465,28495,1972,122,3156,32.427908,53.68804599999999
2020-04-11,Iran,70029,4357,41947,23725,1837,125,6482,32.427908,53.68804599999999
2020-04-12,Iran,71686,4474,43894,23318,1657,117,1947,32.427908,53.68804599999999
2020-04-13,Iran,73303,4585,45983,22735,1617,111,2089,32.427908,53.68804599999999
2020-04-14,Iran,74877,4683,48129,22065,1574,98,2146,32.427908,53.68804599999999
2020-04-15,Iran,76389,4777,49933,21679,1512,94,1804,32.427908,53.68804599999999
2020-04-16,Iran,77995,4869,52229,20897,1606,92,2296,32.427908,53.68804599999999
2020-04-17,Iran,79494,4958,54064,20472,1499,89,1835,32.427908,53.68804599999999
2020-04-18,Iran,80868,5031,55987,19850,1374,73,1923,32.427908,53.68804599999999
2020-04-19,Iran,82211,5118,57023,20070,1343,87,1036,32.427908,53.68804599999999
2020-04-20,Iran,83505,5209,59273,19023,1294,91,2250,32.427908,53.68804599999999
2020-04-21,Iran,84802,5297,60965,18540,1297,88,1692,32.427908,53.68804599999999
2020-04-22,Iran,85996,5391,63113,17492,1194,94,2148,32.427908,53.68804599999999
2020-04-23,Iran,87026,5481,64843,16702,1030,90,1730,32.427908,53.68804599999999
2020-04-24,Iran,88194,5574,66599,16021,1168,93,1756,32.427908,53.68804599999999
2020-04-25,Iran,89328,5650,68193,15485,1134,76,1594,32.427908,53.68804599999999
2020-04-26,Iran,90481,5710,69657,15114,1153,60,1464,32.427908,53.68804599999999
2020-04-27,Iran,91472,5806,70933,14733,991,96,1276,32.427908,53.68804599999999
2020-04-28,Iran,92584,5877,72439,14268,1112,71,1506,32.427908,53.68804599999999
2020-04-29,Iran,93657,5957,73791,13909,1073,80,1352,32.427908,53.68804599999999
2020-04-30,Iran,94640,6028,75103,13509,983,71,1312,32.427908,53.68804599999999
2020-05-01,Iran,95646,6091,76318,13237,1006,63,1215,32.427908,53.68804599999999
2020-05-02,Iran,96448,6156,77350,12942,802,65,1032,32.427908,53.68804599999999
2020-05-03,Iran,97424,6203,78422,12799,976,47,1072,32.427908,53.68804599999999
2020-05-04,Iran,98647,6277,79379,12991,1223,74,957,32.427908,53.68804599999999
2020-05-05,Iran,99970,6340,80475,13155,1323,63,1096,32.427908,53.68804599999999
2020-05-06,Iran,101650,6418,81587,13645,1680,78,1112,32.427908,53.68804599999999
2020-05-07,Iran,103135,6486,82744,13905,1485,68,1157,32.427908,53.68804599999999
2020-05-08,Iran,104691,6541,83837,14313,1556,55,1093,32.427908,53.68804599999999
2020-05-09,Iran,106220,6589,85064,14567,1529,48,1227,32.427908,53.68804599999999
2020-05-10,Iran,107603,6640,86143,14820,1383,51,1079,32.427908,53.68804599999999
2020-05-11,Iran,109286,6685,87422,15179,1683,45,1279,32.427908,53.68804599999999
2020-05-12,Iran,110767,6733,88357,15677,1481,48,935,32.427908,53.68804599999999
2020-05-13,Iran,112725,6783,89428,16514,1958,50,1071,32.427908,53.68804599999999
2020-01-22,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-23,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-24,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-25,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-26,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-27,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-28,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-29,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-30,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-01-31,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-01,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-02,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-03,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-04,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-05,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-06,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-07,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-08,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-09,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-10,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-11,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-12,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-13,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-14,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-15,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-16,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-17,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-18,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-19,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-20,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-21,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-22,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-23,Iraq,0,0,0,0,0,0,0,33.223191,43.679291
2020-02-24,Iraq,1,0,0,1,1,0,0,33.223191,43.679291
2020-02-25,Iraq,1,0,0,1,0,0,0,33.223191,43.679291
2020-02-26,Iraq,5,0,0,5,4,0,0,33.223191,43.679291
2020-02-27,Iraq,7,0,0,7,2,0,0,33.223191,43.679291
2020-02-28,Iraq,7,0,0,7,0,0,0,33.223191,43.679291
2020-02-29,Iraq,13,0,0,13,6,0,0,33.223191,43.679291
2020-03-01,Iraq,19,0,0,19,6,0,0,33.223191,43.679291
2020-03-02,Iraq,26,0,0,26,7,0,0,33.223191,43.679291
2020-03-03,Iraq,32,0,0,32,6,0,0,33.223191,43.679291
2020-03-04,Iraq,35,2,0,33,3,2,0,33.223191,43.679291
2020-03-05,Iraq,35,2,0,33,0,0,0,33.223191,43.679291
2020-03-06,Iraq,40,3,0,37,5,1,0,33.223191,43.679291
2020-03-07,Iraq,54,4,0,50,14,1,0,33.223191,43.679291
2020-03-08,Iraq,60,6,0,54,6,2,0,33.223191,43.679291
2020-03-09,Iraq,60,6,3,51,0,0,3,33.223191,43.679291
2020-03-10,Iraq,71,7,3,61,11,1,0,33.223191,43.679291
2020-03-11,Iraq,71,7,15,49,0,0,12,33.223191,43.679291
2020-03-12,Iraq,71,8,15,48,0,1,0,33.223191,43.679291
2020-03-13,Iraq,101,9,24,68,30,1,9,33.223191,43.679291
2020-03-14,Iraq,110,10,26,74,9,1,2,33.223191,43.679291
2020-03-15,Iraq,116,10,26,80,6,0,0,33.223191,43.679291
2020-03-16,Iraq,124,10,26,88,8,0,0,33.223191,43.679291
2020-03-17,Iraq,154,11,32,111,30,1,6,33.223191,43.679291
2020-03-18,Iraq,164,12,43,109,10,1,11,33.223191,43.679291
2020-03-19,Iraq,192,13,43,136,28,1,0,33.223191,43.679291
2020-03-20,Iraq,208,17,49,142,16,4,6,33.223191,43.679291
2020-03-21,Iraq,214,17,51,146,6,0,2,33.223191,43.679291
2020-03-22,Iraq,233,20,57,156,19,3,6,33.223191,43.679291
2020-03-23,Iraq,266,23,57,186,33,3,0,33.223191,43.679291
2020-03-24,Iraq,316,27,75,214,50,4,18,33.223191,43.679291
2020-03-25,Iraq,346,29,103,214,30,2,28,33.223191,43.679291
2020-03-26,Iraq,382,36,105,241,36,7,2,33.223191,43.679291
2020-03-27,Iraq,458,40,122,296,76,4,17,33.223191,43.679291
2020-03-28,Iraq,506,42,131,333,48,2,9,33.223191,43.679291
2020-03-29,Iraq,547,42,143,362,41,0,12,33.223191,43.679291
2020-03-30,Iraq,630,46,152,432,83,4,9,33.223191,43.679291
2020-03-31,Iraq,694,50,170,474,64,4,18,33.223191,43.679291
2020-04-01,Iraq,728,52,182,494,34,2,12,33.223191,43.679291
2020-04-02,Iraq,772,54,202,516,44,2,20,33.223191,43.679291
2020-04-03,Iraq,820,54,226,540,48,0,24,33.223191,43.679291
2020-04-04,Iraq,878,56,259,563,58,2,33,33.223191,43.679291
2020-04-05,Iraq,961,61,279,621,83,5,20,33.223191,43.679291
2020-04-06,Iraq,1031,64,344,623,70,3,65,33.223191,43.679291
2020-04-07,Iraq,1122,65,373,684,91,1,29,33.223191,43.679291
2020-04-08,Iraq,1202,69,452,681,80,4,79,33.223191,43.679291
2020-04-09,Iraq,1232,69,496,667,30,0,44,33.223191,43.679291
2020-04-10,Iraq,1279,70,550,659,47,1,54,33.223191,43.679291
2020-04-11,Iraq,1318,72,601,645,39,2,51,33.223191,43.679291
2020-04-12,Iraq,1352,76,640,636,34,4,39,33.223191,43.679291
2020-04-13,Iraq,1378,78,717,583,26,2,77,33.223191,43.679291
2020-04-14,Iraq,1400,78,766,556,22,0,49,33.223191,43.679291
2020-04-15,Iraq,1415,79,812,524,15,1,46,33.223191,43.679291
2020-04-16,Iraq,1434,80,856,498,19,1,44,33.223191,43.679291
2020-04-17,Iraq,1482,81,906,495,48,1,50,33.223191,43.679291
2020-04-18,Iraq,1513,82,953,478,31,1,47,33.223191,43.679291
2020-04-19,Iraq,1539,82,1009,448,26,0,56,33.223191,43.679291
2020-04-20,Iraq,1574,82,1043,449,35,0,34,33.223191,43.679291
2020-04-21,Iraq,1602,83,1096,423,28,1,53,33.223191,43.679291
2020-04-22,Iraq,1631,83,1146,402,29,0,50,33.223191,43.679291
2020-04-23,Iraq,1677,83,1171,423,46,0,25,33.223191,43.679291
2020-04-24,Iraq,1708,86,1204,418,31,3,33,33.223191,43.679291
2020-04-25,Iraq,1763,86,1224,453,55,0,20,33.223191,43.679291
2020-04-26,Iraq,1820,87,1263,470,57,1,39,33.223191,43.679291
2020-04-27,Iraq,1847,88,1286,473,27,1,23,33.223191,43.679291
2020-04-28,Iraq,1928,90,1319,519,81,2,33,33.223191,43.679291
2020-04-29,Iraq,2003,92,1346,565,75,2,27,33.223191,43.679291
2020-04-30,Iraq,2085,93,1375,617,82,1,29,33.223191,43.679291
2020-05-01,Iraq,2153,94,1414,645,68,1,39,33.223191,43.679291
2020-05-02,Iraq,2219,95,1473,651,66,1,59,33.223191,43.679291
2020-05-03,Iraq,2296,97,1490,709,77,2,17,33.223191,43.679291
2020-05-04,Iraq,2346,98,1544,704,50,1,54,33.223191,43.679291
2020-05-05,Iraq,2431,102,1571,758,85,4,27,33.223191,43.679291
2020-05-06,Iraq,2480,102,1602,776,49,0,31,33.223191,43.679291
2020-05-07,Iraq,2543,102,1626,815,63,0,24,33.223191,43.679291
2020-05-08,Iraq,2603,104,1661,838,60,2,35,33.223191,43.679291
2020-05-09,Iraq,2679,107,1702,870,76,3,41,33.223191,43.679291
2020-05-10,Iraq,2767,109,1734,924,88,2,32,33.223191,43.679291
2020-05-11,Iraq,2818,110,1790,918,51,1,56,33.223191,43.679291
2020-05-12,Iraq,2913,112,1903,898,95,2,113,33.223191,43.679291
2020-05-13,Iraq,3032,115,1966,951,119,3,63,33.223191,43.679291
2020-01-22,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-23,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-24,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-25,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-26,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-27,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-28,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-29,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-30,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-01-31,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-02-01,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-02-02,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-02-03,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
2020-02-04,Ireland,0,0,0,0,0,0,0,53.41291,-8.243889999999999
